Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
FR;;FR20031;45.7078189856086, 4.86440421296573;NO2;EEA France;µg/m³;34.7;2023-01-10T03:00:00-06:00;France
FR;;FR19010;48.1108129462492, -1.68282300489394;NO2;EEA France;µg/m³;16.5;2022-12-01T06:00:00-06:00;France
FR;;FR02019;43.45722199946389, 5.244303;O3;EEA France;µg/m³;57.8;2020-02-18T03:00:00-06:00;France
FR;;Serv Tech Guipry;47.8319337214448, -1.8363271206442848;PM10;EEA France;µg/m³;16.2;2019-12-03T07:00:00-06:00;France
FR;;FR34061;47.5946059994655, 1.303647;NO2;EEA France;µg/m³;4.6;2018-04-24T19:00:00-05:00;France
FR;;FR06003;50.3666639994728, 3.082778;PM2.5;EEA France;µg/m³;1.3;2018-04-24T19:00:00-05:00;France
FR;;FR10004;51.0513889994753, 2.423056;PM10;EEA France;µg/m³;10.65;2018-04-24T19:00:00-05:00;France
FR;;FR34043;48.3904559994671, 1.955953;O3;EEA France;µg/m³;64.35;2018-04-24T19:00:00-05:00;France
FR;;St Pol/mer Nord;51.033829767865704, 2.33519753052722;CO;EEA France;µg/m³;597.5;2017-01-24T06:00:00-06:00;France
FR;;Vienne Centre;45.5259808277432, 4.875408575196197;O3;EEA France;µg/m³;0.0;2016-12-04T19:00:00-06:00;France
FR;;Vienne Centre;45.5259808277432, 4.875408575196197;NO2;EEA France;µg/m³;27.5;2016-12-04T19:00:00-06:00;France
FR;;MOULINS;46.56186359841856, 3.3310878208078036;NO2;EEA France;µg/m³;29.0;2016-12-01T14:00:00-06:00;France
FR;ANGOULÊME;Square Pablo Casals;45.64742699984042, 0.16716199982046992;O3;eea;µg/m³;32.6;2024-10-23T02:00:00-05:00;France
FR;ANGLET;ANGLET;43.49404000017032, -1.5287529999219422;NO;eea;µg/m³;7.4;2024-03-11T04:00:00-05:00;France
FR;MONTLUÇON;Montluçon;46.34071999975818, 2.593944999588949;NO;eea;µg/m³;4.1;2024-03-11T04:00:00-05:00;France
FR;BASTIA;BASTIA FANGO;42.70283000021266, 9.446388999863629;NO2;eea;µg/m³;34.3;2024-10-23T02:00:00-05:00;France
FR;BASTIA;BASTIA FANGO;42.70283000021266, 9.446388999863629;PM10;eea;µg/m³;10.5;2024-10-21T20:00:00-05:00;France
FR;ROUBAIX;Roubaix Serres;50.70653500003718, 3.1806600001209713;NO2;eea;µg/m³;34.6;2024-10-23T02:00:00-05:00;France
FR;BEAUVAIS;Trafic Beauvais 1;49.435932000081316, 2.084291999959632;PM2.5;eea;µg/m³;7.4;2024-08-12T06:00:00-05:00;France
FR;PARIS 12E ARRONDISSEMENT;Bld peripherique Est;48.83861500018727, 2.4127809998590957;NO;eea;µg/m³;121.0;2024-03-11T04:00:00-05:00;France
FR;CAYENNE;Caiena3;4.937846700122823, -52.32092999972592;PM2.5;eea;µg/m³;6.0;2024-10-23T02:00:00-05:00;France
FR;BOURGOIN-JALLIEU;Bourgoin-Jallieu;45.60821999991515, 5.270872000210893;PM10;eea;µg/m³;11.9;2024-10-21T20:00:00-05:00;France
FR;NEUILLY-SAINT-FRONT;Neuilly-Saint-Front;49.174929999836365, 3.2608189995595422;NO;eea;µg/m³;4.5;2024-03-11T02:00:00-05:00;France
FR;CROLLES;Gresivaudan Periurb;45.27969999987679, 5.882199999603001;O3;eea;µg/m³;5.0;2024-10-23T02:00:00-05:00;France
FR;LE PETIT-QUEVILLY;Petit-Quevilly Sud 3;49.43416200004212, 1.0670526998779397;PM10;eea;µg/m³;19.0;2024-10-23T02:00:00-05:00;France
FR;BOURG-EN-BRESSE;Bourg-en-Bresse;46.21166599989817, 5.2263890002913564;NO2;eea;µg/m³;4.9;2024-10-23T02:00:00-05:00;France
FR;LYON 3E ARRONDISSEMENT;LYON Centre;45.757731999933235, 4.854214000165473;SO2;eea;µg/m³;0.5;2016-12-04T19:00:00-06:00;France
FR;LYON 3E ARRONDISSEMENT;LYON Centre;45.757731999933235, 4.854214000165473;O3;eea;µg/m³;40.0;2024-10-23T02:00:00-05:00;France
FR;LUCCIANA;BASTIA LA MARANA;42.53583000010848, 9.475971999898327;PM10;eea;µg/m³;20.0;2024-10-21T20:00:00-05:00;France
FR;MOULINS;Moulins Centre;46.561973999905426, 3.3406389002497177;NO2;eea;µg/m³;16.5;2024-10-23T02:00:00-05:00;France
FR;VIF;Grenoble PeriurbSud;45.057799999853565, 5.676700000124183;NO2;eea;µg/m³;2.6;2024-10-23T02:00:00-05:00;France
FR;VAL-DE-REUIL;Base loisirs Poses;49.30487000028143, 1.214367000214201;PM2.5;eea;µg/m³;3.3;2024-10-23T01:00:00-05:00;France
FR;AMIENS;St Pierre Amiens;49.90167000014326, 2.3045969997870466;NO2;eea;µg/m³;10.3;2024-10-23T02:00:00-05:00;France
FR;PARIS 13E ARRONDISSEMENT;PARIS 13eme;48.82861000023597, 2.3602780000847456;NO;eea;µg/m³;16.7;2024-03-11T04:00:00-05:00;France
FR;LA MULATIÈRE;A7 SUD LYONNAIS;45.720024000044454, 4.818156000156704;NO2;eea;µg/m³;35.0;2024-10-23T02:00:00-05:00;France
FR;CHÂTENOIS;Chatenois;47.147250000089905, 5.556116999749812;PM10;eea;µg/m³;8.1;2024-10-21T20:00:00-05:00;France
FR;SAINT-QUENTIN;P. Roth St Quentin;49.85133400021084, 3.2840000003134184;NO2;eea;µg/m³;14.3;2024-10-23T02:00:00-05:00;France
FR;PORT-JÉRÔME-SUR-SEINE;NDGravenchon Pasteur;49.49333199980267, 0.5718530002820182;PM10;eea;µg/m³;5.5;2024-10-23T02:00:00-05:00;France
FR;PARIS 4E ARRONDISSEMENT;Quai des Celestins;48.852779999795274, 2.3605559999190917;NO2;eea;µg/m³;51.9;2024-10-23T02:00:00-05:00;France
FR;SAILLAT-SUR-VIENNE;SAILLAT - Ipaper;45.87583500017001, 0.8239510003718257;NO;eea;µg/m³;0.2;2024-03-11T04:00:00-05:00;France
FR;GONESSE;GONESSE;48.99083000013072, 2.4447220002594934;NO;eea;µg/m³;7.7;2024-03-11T04:00:00-05:00;France
FR;GONESSE;GONESSE;48.99083000013072, 2.4447220002594934;PM2.5;eea;µg/m³;2.2;2024-10-21T20:00:00-05:00;France
FR;TOULOUSE;TRAFIC_TOULOUSE;43.643943999839024, 1.4682439996381662;NO2;eea;µg/m³;25.0;2024-10-23T02:00:00-05:00;France
FR;PASSY;PASSY;45.923609999787196, 6.713610999962987;PM2.5;eea;µg/m³;6.4;2024-10-23T02:00:00-05:00;France
FR;HARNES;Harnes Serres;50.44913999983644, 2.899999999995568;SO2;eea;µg/m³;4.37;2017-06-15T09:00:00-05:00;France
FR;TREMBLAY-EN-FRANCE;TREMBLAY-EN-FRANCE;48.95554999995407, 2.5752779999001074;PM10;eea;µg/m³;1.7;2024-10-21T20:00:00-05:00;France
FR;ANTIBES;ANTIBES JEAN MOULIN;43.59880400013274, 7.093153000190616;NO2;eea;µg/m³;43.4;2024-10-23T02:00:00-05:00;France
FR;NANCY;Nancy-Charles III;48.688170000094495, 6.1904309999021265;NO2;eea;µg/m³;21.6;2024-10-23T02:00:00-05:00;France
FR;TULLE;TULLE - Hugo;45.26266500029232, 1.7627519996871657;PM10;eea;µg/m³;11.6;2024-10-21T20:00:00-05:00;France
FR;TARBES;Tarbes lycée Dupuy;43.23029699972903, 0.06233899967155903;PM2.5;eea;µg/m³;6.2;2024-10-23T02:00:00-05:00;France
FR;LA PETITE-PIERRE;Vosges du Nord;48.85731000026826, 7.314175000243517;O3;eea;µg/m³;37.6;2024-10-23T02:00:00-05:00;France
FR;GRANDE-SYNTHE;Grande-synthe;51.02446000023847, 2.302149999732888;CO;eea;µg/m³;-15.0;2024-03-10T22:00:00-05:00;France
FR;SAINT-JEAN-DE-LA-RUELLE;St Jean de la Ruelle;47.91030000020504, 1.8734310003922647;NO;eea;µg/m³;14.7;2024-03-11T04:00:00-05:00;France
FR;AMBÈS;AMBES;45.0147800000761, -0.5339420004209319;NO2;eea;µg/m³;2.3;2024-10-23T02:00:00-05:00;France
FR;LE HAVRE;Le Havre Massillon;49.49830000021717, 0.14270600042090653;NO2;eea;µg/m³;23.9;2024-10-23T02:00:00-05:00;France
FR;TERNAY;TERNAY;45.60189999976776, 4.802200000112664;PM2.5;eea;µg/m³;13.7;2024-02-07T04:00:00-06:00;France
FR;SAINT-GERMAIN-SUR-RHÔNE;St Germain/Rhône;46.072224000206376, 5.820833000425056;PM10;eea;µg/m³;6.1;2024-10-23T02:00:00-05:00;France
FR;AUBERVILLIERS;AUBERVILLIERS;48.903899999756625, 2.384700000047436;NO;eea;µg/m³;15.8;2024-03-11T02:00:00-05:00;France
FR;TALENCE;TALENCE;44.80045999978738, -0.5893979996894178;NO;eea;µg/m³;1.0;2024-03-11T02:00:00-05:00;France
FR;AMIENS;TRAFIC AMIENS;49.877220000238864, 2.282499999679778;PM2.5;eea;µg/m³;7.6;2024-10-23T02:00:00-05:00;France
FR;SCY-CHAZELLES;Scy-Chazelles;49.10750200023432, 6.1227749996246335;O3;eea;µg/m³;0.5;2024-10-23T02:00:00-05:00;France
FR;LIEUDIEU;Plateau de Bonnevaux;45.46089999997043, 5.1810810001913;O3;eea;µg/m³;32.6;2024-10-23T02:00:00-05:00;France
FR;NANCY;Nancy-Libération;48.69708000014593, 6.154193999793214;NO;eea;µg/m³;37.1;2024-03-11T03:00:00-05:00;France
FR;;Home;45.27189498268899, 5.679027058969204;PM10;airgradient;µg/m³;2.2270833055178323;2024-10-23T01:00:00-05:00;France
FR;BOUGUENAIS;LES COUETS;47.18591999976648, -1.591497199973763;NO2;eea;µg/m³;6.7;2024-10-22T23:00:00-05:00;France
FR;REZÉ;LEVOYER;47.194150000209866, -1.5816778000446894;PM2.5;eea;µg/m³;3.1;2024-10-22T23:00:00-05:00;France
FR;NANTES;CIM BOUTEILLERIE;47.22249999996339, -1.537500000047987;NO2;eea;µg/m³;7.9;2024-10-22T23:00:00-05:00;France
FR;SAINT-NAZAIRE;LEON BLUM;47.264120000018075, -2.249857999845733;NO;eea;µg/m³;1.0;2024-03-11T01:00:00-05:00;France
FR;LA ROCHE-SUR-YON;DELACROIX;46.66070000023191, -1.436831000215685;NO;eea;µg/m³;2.8;2024-03-11T03:00:00-05:00;France
FR;SAINT-DENIS-D'ANJOU;SAINT-DENIS D'ANJOU;47.78772999991357, -0.44404400027121604;NO2;eea;µg/m³;3.2;2024-10-22T21:00:00-05:00;France
FR;PONT-À-MOUSSON;Pont-à-Mousson;48.9149999999374, 6.058336000228552;PM10;eea;µg/m³;4.2;2024-10-21T20:00:00-05:00;France
FR;ÉPINAL;Epinal;48.17278000028067, 6.4528109999529795;NO2;eea;µg/m³;11.4;2024-07-30T06:00:00-05:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;45.88999999999999, 0.9;O3;EEA France;µg/m³;7.2;2024-03-04T01:00:00-06:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.587219999999995, 1.443889;PM2.5;EEA France;µg/m³;2.4;2024-03-04T01:00:00-06:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;43.310832999999995, -0.391111;O3;EEA France;µg/m³;26.4;2024-03-04T01:00:00-06:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.096943, -0.03888900000000001;O3;EEA France;µg/m³;86.4;2024-03-04T01:00:00-06:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.64305499999999, 1.46765;NO;EEA France;µg/m³;291.8;2024-03-04T01:00:00-06:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;46.5909, 0.3404;PM10;EEA France;µg/m³;28.9;2024-03-04T00:00:00-06:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;46.58691799999999, 0.358583;NO;EEA France;µg/m³;5.8;2024-03-04T01:00:00-06:00;France
FR;Var;FR03067;43.3987241550087, 6.07610576710319;O3;EEA France;µg/m³;62.5;2024-01-29T11:00:00-06:00;France
FR;Yonne;FR26016;48.2005841475738, 3.277224836372;NO;EEA France;µg/m³;67.0;2024-01-29T11:00:00-06:00;France
FR;Bouches-du-Rhône;FR03014;43.348052932201504, 5.360651542219041;PM10;EEA France;µg/m³;25.5;2024-01-29T11:00:00-06:00;France
FR;Nord;FR10029;50.9959079994751, 2.365994;NO;EEA France;µg/m³;4.9;2024-01-29T11:00:00-06:00;France
FR;Bouches-du-Rhône;FR02029;43.3995726680061, 5.11471976688564;PM10;EEA France;µg/m³;26.2;2024-01-29T10:00:00-06:00;France
FR;Bouches-du-Rhône;FR03037;43.2831503020971, 5.51208953281591;O3;EEA France;µg/m³;89.5;2024-01-29T10:00:00-06:00;France
FR;Seine-Maritime;FR05010;49.5289242164163, 0.35873322556029;SO2;EEA France;µg/m³;1.9;2023-12-31T18:00:00-06:00;France
FR;;FR20031;45.7078189856086, 4.86440421296573;SO2;EEA France;µg/m³;3.53;2018-01-17T18:00:00-06:00;France
FR;;FR09399;46.3217459318821, -0.46597230754791;NO2;EEA France;µg/m³;6.0;2021-03-18T23:00:00-05:00;France
FR;;FR19021;47.7522102114299, -3.37565324205297;O3;EEA France;µg/m³;76.0;2017-05-18T10:00:00-05:00;France
FR;;FR02019;43.45722199946389, 5.244303;SO2;EEA France;µg/m³;1.2;2020-02-18T03:00:00-06:00;France
FR;;FR04143;48.8594439994682, 2.351111;CO;EEA France;µg/m³;225.0;2018-04-24T19:00:00-05:00;France
FR;;FR06133;50.0930799994718, 3.850003;O3;EEA France;µg/m³;42.38;2018-04-24T19:00:00-05:00;France
FR;;FR34017;47.9590139994661, 2.010036;O3;EEA France;µg/m³;69.33;2018-04-24T19:00:00-05:00;France
FR;;FR34024;47.344499999465, 0.653322;NO2;EEA France;µg/m³;5.48;2018-04-24T19:00:00-05:00;France
FR;;FR34013;47.905982999466, 1.900361;NO2;EEA France;µg/m³;14.15;2018-04-24T19:00:00-05:00;France
FR;;FR37002;16.2386999997104, -61.5381;O3;EEA France;µg/m³;40.3;2018-01-26T09:00:00-06:00;France
FR;;COL_OEILLON;45.38956220590412, 4.615813424391337;O3;EEA France;µg/m³;35.5;2016-11-28T19:00:00-06:00;France
FR;MUNCHHAUSEN;Nord-Est Alsace;48.91935699988632, 8.158457999835527;NO;eea;µg/m³;0.6;2024-03-11T03:00:00-05:00;France
FR;LYON 3E ARRONDISSEMENT;LYON Centre;45.757731999933235, 4.854214000165473;PM10;eea;µg/m³;7.8;2024-10-23T02:00:00-05:00;France
FR;VICHY;Vichy;46.13043199972416, 3.425694000057739;O3;eea;µg/m³;20.6;2024-10-23T02:00:00-05:00;France
FR;SAINT-DIZIER;St DIZIER L. Michel;48.64583599977771, 4.966110999614851;PM10;eea;µg/m³;10.9;2024-10-23T02:00:00-05:00;France
FR;RAGEADE;Rageade;45.10472000025887, 3.277361000307818;PM10;eea;µg/m³;1.1;2024-10-23T02:00:00-05:00;France
FR;MIRIBEL;COTIERE AIN;45.82322300029394, 4.953958000258141;PM10;eea;µg/m³;12.7;2024-10-21T20:00:00-05:00;France
FR;MARMANDE;MARMANDE;44.508779999705844, 0.14269499965193722;NO;eea;µg/m³;10.0;2024-03-11T04:00:00-05:00;France
FR;METZ;Metz-Centre;49.11944200020038, 6.180832999656292;NO;eea;µg/m³;2.3;2024-03-11T04:00:00-05:00;France
FR;AUXERRE;Auxerre;47.800575000294266, 3.5761890003547787;O3;eea;µg/m³;5.9;2024-10-23T02:00:00-05:00;France
FR;THIONVILLE;Thionville-Garche;49.39444399972708, 6.2013919995555105;O3;eea;µg/m³;1.1;2024-10-23T02:00:00-05:00;France
FR;BEUIL;CIANS;44.09468999969739, 6.988977999771905;O3;eea;µg/m³;43.2;2024-10-23T02:00:00-05:00;France
FR;DIEPPE;Dieppe prox-auto;49.918006999865405, 1.0739720003033286;PM2.5;eea;µg/m³;1.4;2024-10-21T20:00:00-05:00;France
FR;DOLE;Dole centre;47.09672000003368, 5.4963890001639415;O3;eea;µg/m³;26.8;2024-10-23T02:00:00-05:00;France
FR;VERNEUIL;Verneuil;46.81469300005123, 2.6100689998624795;NO;eea;µg/m³;0.1;2024-03-11T02:00:00-05:00;France
FR;NIORT;Niort Venise;46.320026000248056, -0.4828609996053624;O3;eea;µg/m³;30.0;2024-10-23T02:00:00-05:00;France
FR;SAINTE-SAVINE;STE SAVINE;48.295002000266656, 4.0502779997197385;PM10;eea;µg/m³;16.8;2024-10-21T20:00:00-05:00;France
FR;PARIS 1ER ARRONDISSEMENT;PARIS 1er Les Halles;48.86211999987271, 2.344615999768577;NO2;eea;µg/m³;38.2;2024-10-23T02:00:00-05:00;France
FR;SAINT-JEAN-DE-MAURIENNE;SAINT JEAN;45.27472300029739, 6.349721999830698;NO2;eea;µg/m³;23.3;2024-10-23T02:00:00-05:00;France
FR;ÉPINAL;Epinal;48.17265299994825, 6.452816500337463;PM10;eea;µg/m³;8.7;2024-10-23T02:00:00-05:00;France
FR;ÉPINAL;Epinal;48.17265299994825, 6.452816500337463;NO2;eea;µg/m³;11.9;2024-10-23T02:00:00-05:00;France
FR;CASTRES;Stade Travet CASTRES;43.61049699972671, 2.2301500000663044;O3;eea;µg/m³;20.9;2024-10-23T02:00:00-05:00;France
FR;PARIS 6E ARRONDISSEMENT;Rue Bonaparte;48.85638799991912, 2.3352779998137407;NO;eea;µg/m³;46.5;2024-03-11T04:00:00-05:00;France
FR;SAILLAT-SUR-VIENNE;SAILLAT - Ipaper;45.87583500017001, 0.8239510003718257;SO2;eea;µg/m³;1.0;2024-10-23T02:00:00-05:00;France
FR;SALON-DE-PROVENCE;SALON;43.639003999818094, 5.101096999756598;NO;eea;µg/m³;2.8;2024-03-11T04:00:00-05:00;France
FR;BAIE-MAHAULT;ST de Baie mahault;16.257306999740155, -61.591724000360706;NO;eea;µg/m³;0.7;2024-03-11T04:00:00-05:00;France
FR;SONCHAMP;Zone Rurale SO;48.5819439998197, 1.8833330004117133;NO2;eea;µg/m³;20.0;2024-10-23T02:00:00-05:00;France
FR;GUÉRET;GUERET - Nicolas;46.17362000006616, 1.8730239997881732;PM10;eea;µg/m³;9.9;2024-10-21T20:00:00-05:00;France
FR;VILLEFRANCHE-SUR-SAÔNE;Villefranche Centre;45.99011200007032, 4.715565999801707;PM2.5;eea;µg/m³;3.3;2024-10-23T02:00:00-05:00;France
FR;ROUEN;Espace du Palais;49.44235600018479, 1.0937889998627024;O3;eea;µg/m³;1.9;2024-10-23T02:00:00-05:00;France
FR;CHERBOURG-EN-COTENTIN;Cherbourg PMF;49.63389000027637, -1.6247222001389947;PM10;eea;µg/m³;12.9;2024-10-21T20:00:00-05:00;France
FR;LE HAVRE;Le Havre Lafaurie-montant;49.50018700022254, 0.11090300011277074;NO2;eea;µg/m³;35.1;2024-10-23T02:00:00-05:00;France
FR;SAINT-PIERRE;Ligne Paradis;-21.312895000039077, 55.47419399957535;NO2;eea;µg/m³;8.6;2024-10-23T02:00:00-05:00;France
FR;SAINT-DENIS;MONTGAILLARD;-20.90329400033459, 55.46833399971952;O3;eea;µg/m³;58.5;2024-10-23T02:00:00-05:00;France
FR;PERPIGNAN;Perpignan bd Pyrénées;42.69587000014181, 2.888482999775176;PM10;eea;µg/m³;33.9;2024-10-21T20:00:00-05:00;France
FR;DENAIN;Denain Villars;50.32276000008711, 3.395930000273074;PM10;eea;µg/m³;15.1;2024-10-23T02:00:00-05:00;France
FR;SAINT-AMAND-LES-EAUX;Saint Amand;50.45647000016905, 3.427940000270445;O3;eea;µg/m³;7.1;2024-10-23T02:00:00-05:00;France
FR;COURSEGOULES;Cheiron;43.7919119997042, 7.048276000085779;O3;eea;µg/m³;52.9;2024-10-23T02:00:00-05:00;France
FR;HONFLEUR;Honfleur Sce Tech.;49.41510800027326, 0.2436999999432196;O3;eea;µg/m³;0.6;2024-10-23T02:00:00-05:00;France
FR;BEAUTHEIL-SAINTS;Zone Rurale Est;48.761665000079475, 3.0583329996742283;O3;eea;µg/m³;4.1;2024-10-23T02:00:00-05:00;France
FR;NIORT;Niort - Tassigny;46.333880000156256, -0.47187800021066983;NO2;eea;µg/m³;23.1;2024-10-23T02:00:00-05:00;France
FR;PÉRIGUEUX;PERIGUEUX;45.18982299981406, 0.7271840000627398;PM2.5;eea;µg/m³;3.7;2024-10-23T02:00:00-05:00;France
FR;RENNES;Rennes Laennec;48.108609999936846, -1.6658599997046093;NO;eea;µg/m³;57.5;2024-03-11T04:00:00-05:00;France
FR;;Home;45.27189498268899, 5.679027058969204;RELATIVEHUMIDITY;airgradient;%;45.0;2024-10-23T01:00:00-05:00;France
FR;NANTES;FRERES GONCOURT;47.204119999935116, -1.564810999930711;NO;eea;µg/m³;22.1;2024-03-11T03:00:00-05:00;France
FR;BOUGUENAIS;LES COUETS;47.18591999976648, -1.591497199973763;PM10;eea;µg/m³;12.5;2024-10-22T23:00:00-05:00;France
FR;NANTES;LA CHAUVINIERE;47.252776999898, -1.5733329999258574;PM2.5;eea;µg/m³;12.3;2024-10-22T21:00:00-05:00;France
FR;SAINT-NAZAIRE;LEON BLUM;47.264120000018075, -2.249857999845733;PM10;eea;µg/m³;14.6;2024-10-22T21:00:00-05:00;France
FR;DONGES;LA MEGRETAIS;47.32270399971875, -2.039244000150572;SO2;eea;µg/m³;0.1;2024-10-21T10:00:00-05:00;France
FR;GARDANNE;GARDANNE;43.45358300016575, 5.466672000234941;PM10;eea;µg/m³;12.8;2024-10-21T20:00:00-05:00;France
FR;ANNECY;NOVEL;45.91694300011561, 6.135556000416689;NO2;eea;µg/m³;2.4;2024-10-19T21:00:00-05:00;France
FR;MARSEILLE 15E ARRONDISSEMENT;MARSEILLE ST LOUIS;43.34804999975112, 5.360119000257361;PM2.5;eea;µg/m³;2.9;2024-10-18T11:00:00-05:00;France
FR;GENNEVILLIERS;GENNEVILLIERS;48.92971999976044, 2.2947220004300926;PM2.5;eea;µg/m³;11.9;2024-07-30T06:00:00-05:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;44.86555499999999, -0.939444;NO;EEA France;µg/m³;1.4;2024-03-04T01:00:00-06:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;45.88999999999999, 0.9;PM10;EEA France;µg/m³;8.8;2024-03-04T00:00:00-06:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;45.86999500000001, 1.31;O3;EEA France;µg/m³;14.2;2024-03-04T01:00:00-06:00;France
FR;ATMO NORMANDIE;NET-FR069A;49.442460000000004, 1.093694;NO;EEA France;µg/m³;33.8;2024-03-04T01:00:00-06:00;France
FR;ATMO NORMANDIE;NET-FR069A;49.442460000000004, 1.093694;O3;EEA France;µg/m³;0.7;2024-03-04T01:00:00-06:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;44.86138999999999, -0.579444;NO2;EEA France;µg/m³;23.8;2024-03-04T01:00:00-06:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;44.86138999999999, -0.579444;O3;EEA France;µg/m³;26.9;2024-03-04T01:00:00-06:00;France
FR;ATMO GRAND EST;NET-FR075A;48.68870999999999, 6.15426;NO;EEA France;µg/m³;5.2;2024-03-04T01:00:00-06:00;France
FR;AIR PAYS DE LA LOIRE;NET-FR035A;47.32282599999999, -2.039853;NO;EEA France;µg/m³;2.5;2024-03-04T00:00:00-06:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.230278, 0.062222000000000006;O3;EEA France;µg/m³;20.5;2024-03-04T00:00:00-06:00;France
FR;Cher;FR34038;46.8148188300394, 2.61008200746779;NO2;EEA France;µg/m³;2.4;2024-01-29T11:00:00-06:00;France
FR;Alpes-Maritimes;FR24023;43.7933622306242, 7.33139357882613;NO;EEA France;µg/m³;16.9;2024-01-29T11:00:00-06:00;France
FR;Bouches-du-Rhône;FR03006;43.2763488363056, 5.3976711150776;NO2;EEA France;µg/m³;32.3;2024-01-29T11:00:00-06:00;France
FR;Loir-et-Cher;FR34061;47.5945165359368, 1.30173969506476;PM2.5;EEA France;µg/m³;6.0;2024-01-29T11:00:00-06:00;France
FR;Corse-du-Sud;FR41003;41.964411839407, 8.8202792970315;PM10;EEA France;µg/m³;14.2;2024-01-29T10:00:00-06:00;France
FR;Nièvre;FR26017;46.9966666387206, 3.17083735727372;NO2;EEA France;µg/m³;22.9;2024-01-29T11:00:00-06:00;France
FR;Haute-Garonne;FR12039;43.5608348885067, 1.39500278786205;PM10;EEA France;µg/m³;19.3;2024-01-29T10:00:00-06:00;France
FR;Bouches-du-Rhône;FR02020;43.510559975903, 5.21972384044637;SO2;EEA France;µg/m³;0.0;2020-05-15T02:00:00-05:00;France
FR;Rhône;FR20046;45.77891060492751, 4.92469913483583;O3;EEA France;µg/m³;-0.8;2024-01-04T02:00:00-06:00;France
FR;Loire;FR29429;45.533406631012, 4.62394317771262;NO2;EEA France;µg/m³;48.5;2024-01-02T03:00:00-06:00;France
FR;Puy-de-Dôme;FR07034;45.7757153069085, 3.09625023923328;NO2;EEA France;µg/m³;46.8;2023-12-15T04:00:00-06:00;France
FR;Landes;FR31041;43.8960516305414, -0.490616689052445;PM10;EEA France;µg/m³;18.5;2023-06-01T01:00:00-05:00;France
FR;;FR07039;45.7747754785278, 3.06296765795665;NO2;EEA France;µg/m³;14.7;2023-01-09T06:00:00-06:00;France
FR;;FR21060;49.117192768241, -0.169665706026938;NO2;EEA France;µg/m³;8.5;2022-12-12T03:00:00-06:00;France
FR;;FR12045;43.09499699946431, -0.051944;PM2.5;EEA France;µg/m³;1.9;2020-06-10T00:00:00-05:00;France
FR;;FR09016;45.608821999463295, 0.09972200000000002;PM10;EEA France;µg/m³;13.6;2020-01-13T04:00:00-06:00;France
FR;;FR12057;43.1143938634176, 1.62259096509373;O3;EEA France;µg/m³;62.2;2019-04-01T04:00:00-05:00;France
FR;;FR35003;45.8310999994634, 1.256875;NO2;EEA France;µg/m³;42.3;2019-01-07T04:00:00-06:00;France
FR;;Cambrai Gambetta;50.17247945925062, 3.2360640300536403;PM10;EEA France;µg/m³;8.7;2018-12-10T03:00:00-06:00;France
FR;;FR06001;50.3585599994727, 3.50793;PM10;EEA France;µg/m³;9.2;2018-04-24T19:00:00-05:00;France
FR;;FR10032;50.6938919994739, 1.576389;O3;EEA France;µg/m³;69.15;2018-04-24T19:00:00-05:00;France
FR;;FR05054;49.4810859994699, 0.165289;SO2;EEA France;µg/m³;0.13;2018-02-02T04:00:00-06:00;France
FR;;FR29428;45.4211999994632, 4.411978;PM10;EEA France;µg/m³;9.4;2018-02-01T02:00:00-06:00;France
FR;;SMVO Rieux;49.29789536067849, 2.5174477353693883;SO2;EEA France;µg/m³;0.13;2017-03-28T11:00:00-05:00;France
FR;EYBENS;Rocade Sud Eybens;45.15466999988499, 5.745230000087684;PM10;eea;µg/m³;5.7;2024-10-21T20:00:00-05:00;France
FR;ANGOULÊME;Square Pablo Casals;45.64742699984042, 0.16716199982046992;NO;eea;µg/m³;3.4;2024-03-11T02:00:00-05:00;France
FR;HALLUIN;Halluin stade;50.775481999826525, 3.1256800001552354;O3;eea;µg/m³;3.5;2024-10-23T02:00:00-05:00;France
FR;PARIS 12E ARRONDISSEMENT;Bld peripherique Est;48.83861500018727, 2.4127809998590957;PM10;eea;µg/m³;0.6;2024-10-21T20:00:00-05:00;France
FR;BASSENS;BASSENS;44.90029500003576, -0.5158349997004273;NO;eea;µg/m³;5.0;2024-03-11T04:00:00-05:00;France
FR;LA CERLANGUE;La Cerlangue;49.50403599998655, 0.4115940000577919;SO2;eea;µg/m³;1.4;2024-10-23T02:00:00-05:00;France
FR;CERGY;CERGY-PONTOISE;49.046390000083385, 2.0430560001604183;PM10;eea;µg/m³;4.8;2024-10-21T20:00:00-05:00;France
